-1.999973068475723759e+00 -5.000002234910035925e-01 3.985256841593766697e-01
-1.999830027088257411e+00 -5.000000204286643157e-01 3.985413739435315628e-01
-2.000174667568348941e+00 -5.000000088559818368e-01 3.985031262488485382e-01
-2.000311880892204908e+00 -5.000000099983692436e-01 3.984870947339002600e-01
-2.000406327939161066e+00 -5.000000102705095539e-01 3.984754409327500579e-01
-2.000481102067332539e+00 -5.000000131019115557e-01 3.984662807108940163e-01
-2.000530582232109111e+00 -5.000000122257484136e-01 3.984600395990463007e-01
-2.000609319957833421e+00 -5.000000118826145590e-01 3.984506707312330809e-01
-2.000691438458136684e+00 -5.000000121445283829e-01 3.984409926558891146e-01
-2.000773442321103435e+00 -5.000000130759965078e-01 3.984313162251630347e-01
-2.000856751994414484e+00 -5.000000134394653184e-01 3.984214906929582911e-01
-2.000938696509804604e+00 -5.000000141854015201e-01 3.984118248408963781e-01
-2.001021957352228320e+00 -5.000000154249087947e-01 3.984020000895277525e-01
-2.001104084840929165e+00 -5.000000164796910562e-01 3.983923164834151098e-01
-2.001187056009931187e+00 -5.000000182067657617e-01 3.983825230964726516e-01
-2.001269458581892646e+00 -5.000000194319652591e-01 3.983728114844190538e-01
-2.001352013749838843e+00 -5.000000217255934354e-01 3.983630657348501969e-01
-2.001434808340949445e+00 -5.000000230517491762e-01 3.983533088355685758e-01
-2.001516895417490449e+00 -5.000000257604443332e-01 3.983436226307280892e-01
-2.001600110836217805e+00 -5.000000273309883614e-01 3.983338132149098487e-01
-2.001682015779828738e+00 -5.000000296831331736e-01 3.983241524672936906e-01
-2.001765350092255424e+00 -5.000000323091170484e-01 3.983143248871778841e-01
-2.001847385495298060e+00 -5.000000348477455780e-01 3.983046547523186875e-01
-2.001930494223466805e+00 -5.000000379686720953e-01 3.982948497448129399e-01
-2.002012768168132784e+00 -5.000000407912883471e-01 3.982851549175239203e-01
-2.002095518665499174e+00 -5.000000444980752246e-01 3.982753905721544974e-01
-2.002178128645086819e+00 -5.000000473922703303e-01 3.982656592741180557e-01
-2.002260396619747418e+00 -5.000000518811933414e-01 3.982559530092518174e-01
-2.002343455458333921e+00 -5.000000546641419907e-01 3.982461671225460687e-01
-2.002425390726776833e+00 -5.000000586989322704e-01 3.982365054750075517e-01
-2.002508723003369351e+00 -5.000000625971827706e-01 3.982266834448937587e-01
-2.002590687202879138e+00 -5.000000666405703953e-01 3.982170224763638688e-01
-2.002673913144514373e+00 -5.000000712518171131e-01 3.982072090608956283e-01
-2.002756071682101791e+00 -5.000000755692934895e-01 3.981975306691608596e-01
-2.002838991217483322e+00 -5.000000806120936669e-01 3.981877502932287261e-01
-2.002921444999339773e+00 -5.000000851621277942e-01 3.981780397822989870e-01
-2.003003929455148935e+00 -5.000000909624310319e-01 3.981683110439380169e-01
-2.003086786891144389e+00 -5.000000954117113094e-01 3.981585541041433585e-01
-2.003168830923177435e+00 -5.000001013585212428e-01 3.981488803816812250e-01
-2.003252084221851970e+00 -5.000001063381525057e-01 3.981390732613321881e-01
-2.003333987859301946e+00 -5.000001119953423334e-01 3.981294220717613852e-01
-2.003417308990112389e+00 -5.000001179286952535e-01 3.981196025517597659e-01
-2.003499375117251180e+00 -5.000001237725337777e-01 3.981099360379487528e-01
-2.003582440715794277e+00 -5.000001302809409243e-01 3.981001435113206144e-01
-2.003664753494606376e+00 -5.000001363497070805e-01 3.980904528286717259e-01
-2.003747441561343212e+00 -5.000001433569756237e-01 3.980807026139153715e-01
-2.003830112466903124e+00 -5.000001495919401684e-01 3.980709714531739385e-01
-2.003912312292431164e+00 -5.000001572697835295e-01 3.980612819128102053e-01
-2.003995429738774536e+00 -5.000001634903679104e-01 3.980514964560414870e-01
-2.004077350492506238e+00 -5.000001707331385159e-01 3.980418436507092705e-01
-2.004160690326674210e+00 -5.000001780759733006e-01 3.980320278650907317e-01
-2.004242674860558182e+00 -5.000001853948423669e-01 3.980223735420033160e-01
-2.004325863672690833e+00 -5.000001933305510127e-01 3.980125713463222858e-01
-2.004408060505791234e+00 -5.000002009634912925e-01 3.980028956936805251e-01
-2.004490926703338616e+00 -5.000002094096545058e-01 3.979931292598353765e-01
-2.004573428204004415e+00 -5.000002171886505087e-01 3.979834215834590072e-01
-2.004655838427557679e+00 -5.000002262406262332e-01 3.979737087368555026e-01
-2.004738767258325893e+00 -5.000002340808101797e-01 3.979639503706340342e-01
-2.004820765011232631e+00 -5.000002431529353419e-01 3.979542910175593029e-01
-2.004904053203578229e+00 -5.000002516293795551e-01 3.979444868837236360e-01
-2.004985976840076844e+00 -5.000002604265604278e-01 3.979348404197893263e-01
-2.005069269007202504e+00 -5.000002698819658864e-01 3.979250316427065393e-01
-2.005151362283660088e+00 -5.000002789958102323e-01 3.979153708900979303e-01
-2.005234381422535073e+00 -5.000002888192178752e-01 3.979055907690189353e-01
-2.005316740863900105e+00 -5.000002982132751850e-01 3.978959017691208744e-01
-2.005399364260383788e+00 -5.000003086647658579e-01 3.978861675032575596e-01
-2.005482092758863022e+00 -5.000003180859845520e-01 3.978764373350194283e-01
-2.005564237772822889e+00 -5.000003290047290161e-01 3.978667616388292805e-01
-2.005647405688296026e+00 -5.000003386294888941e-01 3.978569770394892458e-01
-2.005671460471655010e+00 -5.000003382274178509e-01 3.978565376233311746e-01
-2.005542349186186790e+00 -5.000003162569042203e-01 3.978740384694418597e-01
-2.005286389362793020e+00 -5.000002695934707697e-01 3.979085101032135419e-01
-2.004896309859515835e+00 -5.000001984042441450e-01 3.979574457702366730e-01
-2.004482760401177899e+00 -5.000001217813133669e-01 3.980084248170652761e-01
-2.004066596563411462e+00 -5.000000443353970203e-01 3.980595968728030121e-01
-2.003648840540489307e+00 -4.999999653633990793e-01 3.981109538338402087e-01
-2.003203502530094493e+00 -4.999998784265099472e-01 3.981671018193113643e-01
-2.002590885418194855e+00 -4.999997483429948208e-01 3.982442727258210802e-01
-2.001924722753419594e+00 -4.999996045184002535e-01 3.983268357548532812e-01
-2.001088272128168200e+00 -4.999994084473084466e-01 3.984321419706976508e-01
-2.000182737556857937e+00 -4.999991912486070333e-01 3.985435790113999177e-01
-1.999267961883445910e+00 -4.999989692270237485e-01 3.986558058106926539e-01
-1.998342796068161453e+00 -4.999987420521457282e-01 3.987698066297376553e-01
-1.997255733732920868e+00 -4.999984568956629127e-01 3.989058447183306821e-01
-1.996092655196999521e+00 -4.999981429361674001e-01 3.990494568380303919e-01
-1.994757364974254044e+00 -4.999977602838746593e-01 3.992160332330617067e-01
-1.993352072620270921e+00 -4.999973465817060259e-01 3.993888850316619221e-01
-1.991937343141534367e+00 -4.999969263468480585e-01 3.995625860324955592e-01
-1.990519666146222111e+00 -4.999965018525253657e-01 3.997366687898631366e-01
-1.989102792518217422e+00 -4.999960751552362526e-01 3.999107248056918973e-01
-1.987657066311662168e+00 -4.999956328291097485e-01 4.000898464159500234e-01
-1.986044118924214175e+00 -4.999951145604261127e-01 4.002901552784252082e-01
-1.984327824874228430e+00 -4.999945427747917726e-01 4.005037350305286070e-01
-1.982448930664592046e+00 -4.999938879772610201e-01 4.007363508020736487e-01
-1.980538074810864746e+00 -4.999932127401648940e-01 4.009717955372024134e-01
-1.978621318157648190e+00 -4.999925300592386046e-01 4.012079371472250244e-01
-1.976704154695559934e+00 -4.999918439595940622e-01 4.014442375559433840e-01
-1.974652416284536915e+00 -4.999910825622094768e-01 4.017003599443364492e-01
-1.972502297666610671e+00 -4.999902616943834865e-01 4.019663321372488607e-01
-1.970244272765157234e+00 -4.999893755849518229e-01 4.022479769055547494e-01
-1.967853055796032313e+00 -4.999884038456034463e-01 4.025444086040482206e-01
-1.965439809247410796e+00 -4.999874137384356931e-01 4.028429371861000363e-01
-1.963023066587813226e+00 -4.999864152189922306e-01 4.031420214378759748e-01
-1.960605907197036535e+00 -4.999854124745803374e-01 4.034413639667282503e-01
-1.958188332608896465e+00 -4.999844038368745358e-01 4.037410044732919756e-01
-1.955771221441501506e+00 -4.999833912970326200e-01 4.040408125304303932e-01
-1.953353741657327891e+00 -4.999823728661371702e-01 4.043409183244150995e-01
-1.950936147299670020e+00 -4.999813505976664629e-01 4.046412574889222680e-01
-1.948519076792063043e+00 -4.999803221957022648e-01 4.049417857903064299e-01
-1.946101074775861361e+00 -4.999792896420721111e-01 4.052426496974475545e-01
-1.943684363204149390e+00 -4.999782518352585137e-01 4.055436007253838127e-01
-1.941266287130404722e+00 -4.999772088076048226e-01 4.058449461792756341e-01
-1.938849579572564208e+00 -4.999761618195647239e-01 4.061463590966227222e-01
-1.936431673133673703e+00 -4.999751089942573445e-01 4.064481558762514379e-01
-1.934014692558143400e+00 -4.999740521217891365e-01 4.067500621671726324e-01
-1.931597052288917427e+00 -4.999729894947092523e-01 4.070522932942332583e-01
-1.929179675977513497e+00 -4.999719229466744741e-01 4.073547081428218752e-01
-1.926762404772044857e+00 -4.999708503016163652e-01 4.076573576471696492e-01
-1.924344550085296701e+00 -4.999697738844442463e-01 4.079602917267561857e-01
-1.921869681412136988e+00 -4.999686551314591054e-01 4.082729052171946704e-01
-1.919239474777303167e+00 -4.999674266493101538e-01 4.086043874677144361e-01
-1.916550508087485172e+00 -4.999661512676945585e-01 4.089437857114330277e-01
-1.913688316813124901e+00 -4.999647465560372317e-01 4.093056129424120226e-01
-1.910780057437593937e+00 -4.999632995035718785e-01 4.096716848164319025e-01
-1.907863478224197440e+00 -4.999618397989636365e-01 4.100388452897223424e-01
-1.904946999916440564e+00 -4.999603741847636895e-01 4.104062769439317804e-01
-1.902029011590490759e+00 -4.999589014433138412e-01 4.107742129280899102e-01
-1.899112177979371596e+00 -4.999574237059449811e-01 4.111423258645172107e-01
-1.896194407621579536e+00 -4.999559389996316994e-01 4.115108867919160529e-01
-1.893277218439272991e+00 -4.999544492372847149e-01 4.118796826432868374e-01
-1.890359776186087970e+00 -4.999529525399284968e-01 4.122488461227879486e-01
-1.887442110016626096e+00 -4.999514511197681310e-01 4.126183391670649181e-01
-1.884525107579996916e+00 -4.999499420146437667e-01 4.129880826145650996e-01
-1.881607076243332122e+00 -4.999484277470395144e-01 4.133582551959918416e-01
-1.878690388491572216e+00 -4.999469074096671295e-01 4.137285835459711403e-01
-1.875772329306965913e+00 -4.999453805405877915e-01 4.140993907542669383e-01
-1.872855589691343248e+00 -4.999438486885395827e-01 4.144703419369021313e-01
-1.869937717892734330e+00 -4.999423098493818163e-01 4.148417484514031472e-01
-1.867020689445039849e+00 -4.999407659665985326e-01 4.152133466121044059e-01
-1.864103092553454966e+00 -4.999392150838795623e-01 4.155853355857757614e-01
-1.861185648218862010e+00 -4.999376591979213802e-01 4.159575911306022666e-01
-1.858268443317221630e+00 -4.999360962845738610e-01 4.163301373247675907e-01
-1.855350530896295203e+00 -4.999345282378002686e-01 4.167030563124831111e-01
-1.852433746816015914e+00 -4.999329534886952642e-01 4.170761447802373567e-01
